order_id,order_item_id,order_date,status,payment_method,customer_id,first_name,last_name,email,country,store_id,store_name,city,region,channel,product_id,sku,product_name,category,brand,quantity,unit_cost,unit_price,discount_rate,discount_amount,net_sales,profit,shipping_fee,order_total
61,95,2025-08-03 10:23:00,Delivered,Card,106,Adam,Roberts,adam.roberts9838@email.com,United Kingdom,1,London Retail Store,London,South,Store,1052,SKU-1052,Endura Dumbbells 2,Sports,Endura,2,29.79,65.28,0.0,0.0,130.56,70.98,0.0,277.02
61,96,2025-08-03 10:23:00,Delivered,Card,106,Adam,Roberts,adam.roberts9838@email.com,United Kingdom,1,London Retail Store,London,South,Store,1045,SKU-1045,Velora Body Lotion 1,Beauty,Velora,2,34.01,73.23,0.0,0.0,146.46,78.44,0.0,277.02
62,97,2024-01-13 11:02:00,Delivered,PayPal,393,Leo,Roberts,leo.roberts8445@email.com,United Kingdom,9,Online Store,Online,National,Online,1053,SKU-1053,Sprint Football 1,Sports,Sprint,3,11.29,16.07,0.0,0.0,48.21,14.34,0.0,156.29
62,98,2024-01-13 11:02:00,Delivered,PayPal,393,Leo,Roberts,leo.roberts8445@email.com,United Kingdom,9,Online Store,Online,National,Online,1068,SKU-1068,DailyTable Olive Oil 2,Grocery,DailyTable,1,47.34,108.08,0.0,0.0,108.08,60.74,0.0,156.29
63,99,2025-11-02 14:14:00,Returned,Apple Pay,427,George,Ali,george.ali1413@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1024,SKU-1024,Oak & Co Throw Blanket 2,Home,Oak & Co,1,27.88,48.07,0.1,4.81,-43.26,-71.14,0.0,-383.55
63,100,2025-11-02 14:14:00,Returned,Apple Pay,427,George,Ali,george.ali1413@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1013,SKU-1013,Oak & Co Air Fryer 1,Home,Oak & Co,2,70.55,138.3,0.05,13.83,-262.77,-403.87,0.0,-383.55
63,101,2025-11-02 14:14:00,Returned,Apple Pay,427,George,Ali,george.ali1413@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1025,SKU-1025,Crafted T-Shirt 1,Fashion,Crafted,4,19.72,25.84,0.25,25.84,-77.52,-156.4,0.0,-383.55
64,102,2025-11-20 08:11:00,Delivered,Google Pay,529,Jacob,Evans,jacob.evans2189@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1017,SKU-1017,Oak & Co Storage Box 1,Home,Oak & Co,3,22.03,34.34,0.05,5.15,97.87,31.78,0.0,315.6
64,103,2025-11-20 08:11:00,Delivered,Google Pay,529,Jacob,Evans,jacob.evans2189@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1048,SKU-1048,Luma Perfume 2,Beauty,Luma,2,54.26,94.7,0.0,0.0,189.4,80.88,0.0,315.6
64,104,2025-11-20 08:11:00,Delivered,Google Pay,529,Jacob,Evans,jacob.evans2189@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1071,SKU-1071,Kitchen Pantry Chocolate Box 1,Grocery,Kitchen Pantry,1,21.11,31.48,0.1,3.15,28.33,7.22,0.0,315.6
65,105,2024-11-14 13:05:00,Delivered,PayPal,9,Isla,Williams,isla.williams4916@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1014,SKU-1014,CasaNest Air Fryer 2,Home,CasaNest,2,80.37,163.88,0.1,32.78,294.98,134.24,0.0,294.98
66,106,2024-11-07 19:39:00,Delivered,Google Pay,378,James,Khan,james.khan8444@email.com,United Kingdom,1,London Retail Store,London,South,Store,1065,SKU-1065,Harvest Pasta 1,Grocery,Harvest,2,116.37,257.8,0.05,25.78,489.82,257.08,0.0,1302.36
66,107,2024-11-07 19:39:00,Delivered,Google Pay,378,James,Khan,james.khan8444@email.com,United Kingdom,1,London Retail Store,London,South,Store,1067,SKU-1067,DailyTable Olive Oil 1,Grocery,DailyTable,3,104.16,227.88,0.0,0.0,683.64,371.16,0.0,1302.36
66,108,2024-11-07 19:39:00,Delivered,Google Pay,378,James,Khan,james.khan8444@email.com,United Kingdom,1,London Retail Store,London,South,Store,1034,SKU-1034,Aero Jacket 2,Fashion,Aero,1,92.93,143.22,0.1,14.32,128.9,35.97,0.0,1302.36
67,109,2024-01-25 11:34:00,Delivered,Card,10,Leo,Young,leo.young1189@email.com,United Kingdom,1,London Retail Store,London,South,Store,1004,SKU-1004,NovaTech Bluetooth Speaker 2,Electronics,NovaTech,5,28.58,49.48,0.15,37.11,210.29,67.39,0.0,546.82
67,110,2024-01-25 11:34:00,Delivered,Card,10,Leo,Young,leo.young1189@email.com,United Kingdom,1,London Retail Store,London,South,Store,1042,SKU-1042,PureGlow Shampoo 2,Beauty,PureGlow,2,13.02,22.25,0.05,2.23,42.27,16.23,0.0,546.82
67,111,2024-01-25 11:34:00,Delivered,Card,10,Leo,Young,leo.young1189@email.com,United Kingdom,1,London Retail Store,London,South,Store,1032,SKU-1032,Crafted Trainers 2,Fashion,Crafted,2,64.91,147.13,0.0,0.0,294.26,164.44,0.0,546.82
68,112,2025-11-04 14:54:00,Delivered,PayPal,315,Adam,Wilson,adam.wilson1252@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1029,SKU-1029,UrbanThread Jeans 1,Fashion,UrbanThread,3,103.75,137.55,0.15,61.9,350.75,39.5,0.0,365.21
68,113,2025-11-04 14:54:00,Delivered,PayPal,315,Adam,Wilson,adam.wilson1252@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1053,SKU-1053,Sprint Football 1,Sports,Sprint,1,11.29,16.07,0.1,1.61,14.46,3.17,0.0,365.21
69,114,2024-03-02 10:45:00,Delivered,Gift Card,45,Grace,Brown,grace.brown6312@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1064,SKU-1064,Harvest Protein Bars 2,Grocery,Harvest,1,8.92,20.51,0.0,0.0,20.51,11.59,0.0,20.51
70,115,2024-03-27 17:06:00,Delivered,Gift Card,404,Aisha,Thompson,aisha.thompson2731@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1029,SKU-1029,UrbanThread Jeans 1,Fashion,UrbanThread,1,103.75,137.55,0.15,20.63,116.92,13.17,0.0,139.47
70,116,2024-03-27 17:06:00,Delivered,Gift Card,404,Aisha,Thompson,aisha.thompson2731@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1009,SKU-1009,Echo Tablet Stand 1,Electronics,Echo,1,14.96,23.74,0.05,1.19,22.55,7.59,0.0,139.47
71,117,2024-11-21 15:17:00,Delivered,Gift Card,208,Ava,Williams,ava.williams4001@email.com,United Kingdom,1,London Retail Store,London,South,Store,1069,SKU-1069,Roast & Bean Sparkling Water 1,Grocery,Roast & Bean,1,111.4,228.69,0.05,11.43,217.26,105.86,0.0,217.26
72,118,2024-06-17 15:29:00,Delivered,Apple Pay,124,Jacob,Roberts,jacob.roberts9529@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1032,SKU-1032,Crafted Trainers 2,Fashion,Crafted,4,64.91,147.13,0.25,147.13,441.39,181.75,0.0,441.39
73,119,2024-07-31 15:19:00,Delivered,PayPal,123,Jack,Roberts,jack.roberts3631@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1064,SKU-1064,Harvest Protein Bars 2,Grocery,Harvest,1,8.92,20.51,0.03,0.62,19.89,10.97,0.0,19.89
74,120,2025-12-03 12:52:00,Delivered,PayPal,618,Eva,Green,eva.green9233@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1003,SKU-1003,NovaTech Bluetooth Speaker 1,Electronics,NovaTech,2,72.09,85.54,0.0,0.0,171.08,26.9,0.0,171.08
75,121,2024-05-31 09:45:00,Delivered,Gift Card,365,Leo,Evans,leo.evans7392@email.com,United Kingdom,1,London Retail Store,London,South,Store,1008,SKU-1008,Voltix Phone Charger 2,Electronics,Voltix,2,42.81,56.89,0.0,0.0,113.78,28.16,0.0,449.5
75,122,2024-05-31 09:45:00,Delivered,Gift Card,365,Leo,Evans,leo.evans7392@email.com,United Kingdom,1,London Retail Store,London,South,Store,1047,SKU-1047,Velora Perfume 1,Beauty,Velora,1,86.42,139.04,0.1,13.9,125.14,38.72,0.0,449.5
75,123,2024-05-31 09:45:00,Delivered,Gift Card,365,Leo,Evans,leo.evans7392@email.com,United Kingdom,1,London Retail Store,London,South,Store,1052,SKU-1052,Endura Dumbbells 2,Sports,Endura,3,29.79,65.28,0.15,29.38,166.46,77.09,0.0,449.5
75,124,2024-05-31 09:45:00,Delivered,Gift Card,365,Leo,Evans,leo.evans7392@email.com,United Kingdom,1,London Retail Store,London,South,Store,1002,SKU-1002,Pulse Headphones 2,Electronics,Pulse,2,19.33,24.51,0.1,4.9,44.12,5.46,0.0,449.5
76,125,2025-11-24 12:16:00,Delivered,Google Pay,179,Jack,Evans,jack.evans1859@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1064,SKU-1064,Harvest Protein Bars 2,Grocery,Harvest,5,8.92,20.51,0.05,5.13,97.42,52.82,0.0,97.42
77,126,2025-07-17 11:06:00,Delivered,Card,144,Leo,White,leo.white4872@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1046,SKU-1046,Botaniq Body Lotion 2,Beauty,Botaniq,1,115.83,256.94,0.0,0.0,256.94,141.11,0.0,415.44
77,127,2025-07-17 11:06:00,Delivered,Card,144,Leo,White,leo.white4872@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1021,SKU-1021,NorthHome Bedding Set 1,Home,NorthHome,1,83.1,176.11,0.1,17.61,158.5,75.4,0.0,415.44
78,128,2024-03-27 17:37:00,Delivered,Card,77,Amelia,Johnson,amelia.johnson8850@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1036,SKU-1036,Aero Socks Pack 2,Fashion,Aero,5,116.71,236.48,0.1,118.24,1064.16,480.61,0.0,1064.16
79,129,2025-10-23 15:51:00,Delivered,Card,340,Jack,Hall,jack.hall2318@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1019,SKU-1019,CasaNest Desk Lamp 1,Home,CasaNest,1,74.27,100.03,0.05,5.0,95.03,20.76,0.0,112.29
79,130,2025-10-23 15:51:00,Delivered,Card,340,Jack,Hall,jack.hall2318@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1012,SKU-1012,Voltix Wireless Mouse 2,Electronics,Voltix,1,12.22,18.17,0.05,0.91,17.26,5.04,0.0,112.29
80,131,2024-02-21 10:59:00,Delivered,Card,405,Olivia,White,olivia.white694@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1024,SKU-1024,Oak & Co Throw Blanket 2,Home,Oak & Co,4,27.88,48.07,0.0,0.0,192.28,80.76,0.0,192.28
81,132,2025-11-30 14:11:00,Delivered,Apple Pay,192,Maya,Young,maya.young6731@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1033,SKU-1033,UrbanThread Jacket 1,Fashion,UrbanThread,5,82.59,105.86,0.25,132.32,396.98,-15.97,0.0,396.98
82,133,2025-10-24 12:31:00,Delivered,Card,564,Eva,Williams,eva.williams8541@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1007,SKU-1007,NovaTech Phone Charger 1,Electronics,NovaTech,1,91.78,122.4,0.1,12.24,110.16,18.38,0.0,266.94
82,134,2025-10-24 12:31:00,Delivered,Card,564,Eva,Williams,eva.williams8541@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1064,SKU-1064,Harvest Protein Bars 2,Grocery,Harvest,3,8.92,20.51,0.0,0.0,61.53,34.77,0.0,266.94
82,135,2025-10-24 12:31:00,Delivered,Card,564,Eva,Williams,eva.williams8541@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.25,19.64,58.91,-3.7,0.0,266.94
82,136,2025-10-24 12:31:00,Delivered,Card,564,Eva,Williams,eva.williams8541@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1012,SKU-1012,Voltix Wireless Mouse 2,Electronics,Voltix,2,12.22,18.17,0.0,0.0,36.34,11.9,0.0,266.94
83,137,2024-10-13 14:08:00,Delivered,Gift Card,539,Sophia,Taylor,sophia.taylor8362@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1037,SKU-1037,PureGlow Face Wash 1,Beauty,PureGlow,3,104.85,156.56,0.05,23.48,446.2,131.65,0.0,594.37
83,138,2024-10-13 14:08:00,Delivered,Gift Card,539,Sophia,Taylor,sophia.taylor8362@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1056,SKU-1056,Core Resistance Bands 2,Sports,Core,1,25.28,31.89,0.0,0.0,31.89,6.61,0.0,594.37
83,139,2024-10-13 14:08:00,Delivered,Gift Card,539,Sophia,Taylor,sophia.taylor8362@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1025,SKU-1025,Crafted T-Shirt 1,Fashion,Crafted,5,19.72,25.84,0.1,12.92,116.28,17.68,0.0,594.37
84,140,2025-05-06 16:50:00,Delivered,Apple Pay,580,Charlie,Turner,charlie.turner5456@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1052,SKU-1052,Endura Dumbbells 2,Sports,Endura,2,29.79,65.28,0.0,0.0,130.56,70.98,0.0,205.47
84,141,2025-05-06 16:50:00,Delivered,Apple Pay,580,Charlie,Turner,charlie.turner5456@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1031,SKU-1031,UrbanThread Trainers 1,Fashion,UrbanThread,1,48.02,88.13,0.15,13.22,74.91,26.89,0.0,205.47
85,142,2024-10-03 10:01:00,Delivered,Apple Pay,225,Eva,Khan,eva.khan646@email.com,United Kingdom,9,Online Store,Online,National,Online,1030,SKU-1030,Northline Jeans 2,Fashion,Northline,1,95.67,156.47,0.25,39.12,117.35,21.68,0.0,117.35
86,143,2024-08-26 10:06:00,Delivered,Gift Card,247,Muhammad,Jones,muhammad.jones6071@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1059,SKU-1059,Endura Gym Bag 1,Sports,Endura,1,10.09,20.05,0.0,0.0,20.05,9.96,0.0,20.05
87,144,2024-02-27 20:14:00,Delivered,PayPal,398,Mia,Scott,mia.scott6335@email.com,United Kingdom,9,Online Store,Online,National,Online,1011,SKU-1011,NovaTech Wireless Mouse 1,Electronics,NovaTech,1,88.38,156.14,0.0,0.0,156.14,67.76,2.99,159.13
88,145,2024-12-26 17:36:00,Delivered,Gift Card,193,Layla,Hughes,layla.hughes6247@email.com,United Kingdom,9,Online Store,Online,National,Online,1013,SKU-1013,Oak & Co Air Fryer 1,Home,Oak & Co,4,70.55,138.3,0.15,82.98,470.22,188.02,0.0,1153.86
88,146,2024-12-26 17:36:00,Delivered,Gift Card,193,Layla,Hughes,layla.hughes6247@email.com,United Kingdom,9,Online Store,Online,National,Online,1067,SKU-1067,DailyTable Olive Oil 1,Grocery,DailyTable,3,104.16,227.88,0.0,0.0,683.64,371.16,0.0,1153.86
89,147,2024-08-26 17:14:00,Delivered,Apple Pay,490,Charlie,Evans,charlie.evans4572@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1014,SKU-1014,CasaNest Air Fryer 2,Home,CasaNest,1,80.37,163.88,0.0,0.0,163.88,83.51,0.0,163.88
90,148,2025-09-20 11:51:00,Delivered,Card,182,Sophia,Evans,sophia.evans7484@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,1,49.94,61.23,0.0,0.0,61.23,11.29,0.0,261.66
90,149,2025-09-20 11:51:00,Delivered,Card,182,Sophia,Evans,sophia.evans7484@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1016,SKU-1016,Haven Kettle 2,Home,Haven,3,35.52,66.81,0.0,0.0,200.43,93.87,0.0,261.66
91,150,2025-02-09 17:06:00,Delivered,PayPal,331,Grace,Williams,grace.williams1014@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1068,SKU-1068,DailyTable Olive Oil 2,Grocery,DailyTable,1,47.34,108.08,0.0,0.0,108.08,60.74,0.0,108.08
92,151,2025-10-26 13:11:00,Shipped,Gift Card,576,Lily,Lewis,lily.lewis3121@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1046,SKU-1046,Botaniq Body Lotion 2,Beauty,Botaniq,5,115.83,256.94,0.1,128.47,1156.23,577.08,0.0,1598.71
92,152,2025-10-26 13:11:00,Shipped,Gift Card,576,Lily,Lewis,lily.lewis3121@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1015,SKU-1015,CasaNest Kettle 1,Home,CasaNest,2,103.07,221.24,0.0,0.0,442.48,236.34,0.0,1598.71
93,153,2024-12-31 11:42:00,Delivered,Apple Pay,180,Amir,Baker,amir.baker2523@email.com,United Kingdom,9,Online Store,Online,National,Online,1042,SKU-1042,PureGlow Shampoo 2,Beauty,PureGlow,2,13.02,22.25,0.0,0.0,44.5,18.46,2.99,782.22
93,154,2024-12-31 11:42:00,Delivered,Apple Pay,180,Amir,Baker,amir.baker2523@email.com,United Kingdom,9,Online Store,Online,National,Online,1065,SKU-1065,Harvest Pasta 1,Grocery,Harvest,3,116.37,257.8,0.05,38.67,734.73,385.62,2.99,782.22
94,155,2024-01-02 19:36:00,Delivered,PayPal,582,Layla,Young,layla.young7847@email.com,United Kingdom,9,Online Store,Online,National,Online,1042,SKU-1042,PureGlow Shampoo 2,Beauty,PureGlow,2,13.02,22.25,0.0,0.0,44.5,18.46,3.99,1191.94
94,156,2024-01-02 19:36:00,Delivered,PayPal,582,Layla,Young,layla.young7847@email.com,United Kingdom,9,Online Store,Online,National,Online,1069,SKU-1069,Roast & Bean Sparkling Water 1,Grocery,Roast & Bean,5,111.4,228.69,0.0,0.0,1143.45,586.45,3.99,1191.94
95,157,2025-09-18 11:40:00,Delivered,Apple Pay,509,Eva,Baker,eva.baker2881@email.com,United Kingdom,1,London Retail Store,London,South,Store,1043,SKU-1043,PureGlow Conditioner 1,Beauty,PureGlow,1,117.42,206.97,0.0,0.0,206.97,89.55,0.0,206.97
96,158,2025-12-26 18:40:00,Delivered,Card,344,Aisha,Baker,aisha.baker8625@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1055,SKU-1055,Core Resistance Bands 1,Sports,Core,1,31.43,53.24,0.05,2.66,50.58,19.15,0.0,67.84
96,159,2025-12-26 18:40:00,Delivered,Card,344,Aisha,Baker,aisha.baker8625@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1012,SKU-1012,Voltix Wireless Mouse 2,Electronics,Voltix,1,12.22,18.17,0.05,0.91,17.26,5.04,0.0,67.84
97,160,2024-12-24 12:50:00,Delivered,Google Pay,2,Sophia,Edwards,sophia.edwards8702@email.com,United Kingdom,1,London Retail Store,London,South,Store,1064,SKU-1064,Harvest Protein Bars 2,Grocery,Harvest,3,8.92,20.51,0.03,1.85,59.68,32.92,0.0,94.02
97,161,2024-12-24 12:50:00,Delivered,Google Pay,2,Sophia,Edwards,sophia.edwards8702@email.com,United Kingdom,1,London Retail Store,London,South,Store,1017,SKU-1017,Oak & Co Storage Box 1,Home,Oak & Co,1,22.03,34.34,0.0,0.0,34.34,12.31,0.0,94.02
98,162,2025-02-27 15:56:00,Delivered,Card,560,Oliver,Wright,oliver.wright7192@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1030,SKU-1030,Northline Jeans 2,Fashion,Northline,3,95.67,156.47,0.1,46.94,422.47,135.46,0.0,728.62
98,163,2025-02-27 15:56:00,Delivered,Card,560,Oliver,Wright,oliver.wright7192@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,5,49.94,61.23,0.0,0.0,306.15,56.45,0.0,728.62
99,164,2025-05-05 20:55:00,Delivered,Google Pay,231,Layla,Turner,layla.turner5550@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1037,SKU-1037,PureGlow Face Wash 1,Beauty,PureGlow,2,104.85,156.56,0.0,0.0,313.12,103.42,0.0,313.12
100,165,2024-02-04 12:01:00,Delivered,Apple Pay,108,Ava,Patel,ava.patel6072@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,1,49.94,61.23,0.05,3.06,58.17,8.23,0.0,116.25
100,166,2024-02-04 12:01:00,Delivered,Apple Pay,108,Ava,Patel,ava.patel6072@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1044,SKU-1044,Velora Conditioner 2,Beauty,Velora,2,18.02,30.57,0.05,3.06,58.08,22.04,0.0,116.25
101,167,2025-01-19 10:46:00,Delivered,Gift Card,96,Jacob,Khan,jacob.khan1125@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1018,SKU-1018,Oak & Co Storage Box 2,Home,Oak & Co,1,85.11,164.78,0.2,32.96,131.82,46.71,0.0,131.82
102,168,2025-05-09 19:01:00,Delivered,Google Pay,169,Bilal,Young,bilal.young9013@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1006,SKU-1006,Voltix Smart Watch 2,Electronics,Voltix,1,28.79,52.62,0.0,0.0,52.62,23.83,0.0,52.62
103,169,2024-02-24 09:21:00,Delivered,Gift Card,195,George,Edwards,george.edwards9670@email.com,United Kingdom,9,Online Store,Online,National,Online,1038,SKU-1038,Velora Face Wash 2,Beauty,Velora,2,20.88,42.32,0.0,0.0,84.64,42.88,3.99,88.63
104,170,2024-10-15 12:15:00,Delivered,Gift Card,403,Zara,Roberts,zara.roberts5022@email.com,United Kingdom,9,Online Store,Online,National,Online,1026,SKU-1026,Aero T-Shirt 2,Fashion,Aero,3,90.4,148.5,0.1,44.55,400.95,129.75,4.99,405.94
105,171,2024-02-25 13:00:00,Shipped,Gift Card,302,Charlie,Young,charlie.young2249@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1070,SKU-1070,Roast & Bean Sparkling Water 2,Grocery,Roast & Bean,2,52.49,118.15,0.0,0.0,236.3,131.32,0.0,321.53
105,172,2024-02-25 13:00:00,Shipped,Gift Card,302,Charlie,Young,charlie.young2249@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1048,SKU-1048,Luma Perfume 2,Beauty,Luma,1,54.26,94.7,0.1,9.47,85.23,30.97,0.0,321.53
106,173,2024-07-23 09:01:00,Delivered,Google Pay,299,Thomas,Patel,thomas.patel9718@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1051,SKU-1051,PeakFit Dumbbells 1,Sports,PeakFit,1,3.84,7.54,0.15,1.13,6.41,2.57,0.0,6.41
107,174,2024-04-28 12:50:00,Shipped,Apple Pay,501,Eva,Edwards,eva.edwards3698@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1010,SKU-1010,Echo Tablet Stand 2,Electronics,Echo,3,102.16,188.41,0.0,0.0,565.23,258.75,0.0,565.23
108,175,2025-10-19 16:24:00,Delivered,PayPal,391,Adam,White,adam.white606@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1056,SKU-1056,Core Resistance Bands 2,Sports,Core,1,25.28,31.89,0.0,0.0,31.89,6.61,0.0,31.89
109,176,2024-02-15 12:28:00,Delivered,Gift Card,232,Mia,Taylor,mia.taylor2307@email.com,United Kingdom,1,London Retail Store,London,South,Store,1029,SKU-1029,UrbanThread Jeans 1,Fashion,UrbanThread,3,103.75,137.55,0.1,41.27,371.38,60.13,0.0,371.38
110,177,2024-06-03 20:44:00,Shipped,Apple Pay,88,Bilal,White,bilal.white2092@email.com,United Kingdom,1,London Retail Store,London,South,Store,1018,SKU-1018,Oak & Co Storage Box 2,Home,Oak & Co,2,85.11,164.78,0.0,0.0,329.56,159.34,0.0,329.56
111,178,2025-07-08 14:48:00,Delivered,Google Pay,567,Ava,Green,ava.green8121@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1043,SKU-1043,PureGlow Conditioner 1,Beauty,PureGlow,1,117.42,206.97,0.1,20.7,186.27,68.85,0.0,186.27
112,179,2025-06-19 14:34:00,Delivered,PayPal,487,Lily,Johnson,lily.johnson7838@email.com,United Kingdom,9,Online Store,Online,National,Online,1007,SKU-1007,NovaTech Phone Charger 1,Electronics,NovaTech,1,91.78,122.4,0.05,6.12,116.28,24.5,4.99,145.78
112,180,2025-06-19 14:34:00,Delivered,PayPal,487,Lily,Johnson,lily.johnson7838@email.com,United Kingdom,9,Online Store,Online,National,Online,1002,SKU-1002,Pulse Headphones 2,Electronics,Pulse,1,19.33,24.51,0.0,0.0,24.51,5.18,4.99,145.78
113,181,2025-08-08 18:39:00,Delivered,PayPal,460,Thomas,Hughes,thomas.hughes9790@email.com,United Kingdom,9,Online Store,Online,National,Online,1018,SKU-1018,Oak & Co Storage Box 2,Home,Oak & Co,1,85.11,164.78,0.0,0.0,164.78,79.67,2.99,183.84
